Date,Open,High,Low,Close,Adj Close,Volume,Split
2015-12-02,4.750000,4.770000,4.720000,4.760000,4.441224,1900,Training
2015-12-03,4.740000,4.760000,4.650000,4.750000,4.431893,4900,Training
2015-12-04,4.750000,4.750000,4.720000,4.750000,4.431893,1500,Training
2015-12-07,4.730000,4.780000,4.660000,4.770000,4.450553,2600,Training
2015-12-08,4.830000,4.990000,4.700000,4.980000,4.646490,13000,Training
2015-12-09,4.990000,4.990000,4.840000,4.900000,4.571847,7300,Training
2015-12-10,4.880000,4.880000,4.560000,4.740000,4.422563,3800,Training
2015-12-11,4.660000,4.770000,4.630000,4.740000,4.422563,3900,Training
2015-12-14,4.890000,4.890000,4.750000,4.750000,4.431893,3000,Training
2015-12-15,4.670000,4.750000,4.670000,4.740000,4.422563,2000,Training
2015-12-16,4.690000,4.740000,4.690000,4.740000,4.422563,500,Training
2015-12-17,4.670000,4.740000,4.670000,4.690000,4.375912,2400,Training
2015-12-18,4.690000,4.740000,4.610000,4.740000,4.422563,3400,Training
2015-12-21,4.660000,4.740000,4.660000,4.740000,4.422563,2100,Training
2015-12-22,4.720000,4.720000,4.520000,4.720000,4.403902,9200,Training
2015-12-23,4.710000,4.730000,4.700000,4.730000,4.413233,2600,Training
2015-12-24,4.680000,4.750000,4.680000,4.740000,4.422563,1000,Training
2015-12-28,4.720000,4.750000,4.700000,4.720000,4.403902,3300,Training
2015-12-29,4.750000,4.980000,4.750000,4.980000,4.646490,5800,Training
2015-12-30,4.970000,4.990000,4.770000,4.870000,4.543857,11100,Training
2015-12-31,4.960000,4.990000,4.870000,4.990000,4.655820,4600,Training
2016-01-04,4.990000,4.990000,4.770000,4.840000,4.515867,8300,Training
2016-01-05,4.800000,4.890000,4.570000,4.570000,4.263947,4900,Training
2016-01-06,4.700000,4.700000,4.650000,4.700000,4.385242,1900,Training
2016-01-07,4.660000,4.660000,4.410000,4.580000,4.273278,1700,Training
2016-01-08,4.620000,4.650000,4.460000,4.460000,4.161315,6400,Training
2016-01-11,4.500000,4.500000,4.260000,4.260000,3.974708,1400,Training
2016-01-12,4.170000,4.400000,4.170000,4.280000,3.993370,900,Training
2016-01-13,4.470000,4.470000,4.390000,4.390000,4.096002,2200,Training
2016-01-14,4.370000,4.480000,4.370000,4.420000,4.123993,3100,Training
2016-01-15,4.550000,4.550000,4.200000,4.450000,4.151984,14200,Training
2016-01-19,4.670000,4.670000,4.610000,4.610000,4.301270,1100,Training
2016-01-20,4.560000,4.680000,3.390000,3.930000,3.666809,18600,Training
2016-01-21,4.120000,4.310000,4.000000,4.220000,3.937387,3300,Training
2016-01-22,4.220000,4.280000,4.090000,4.280000,3.993370,1400,Training
2016-01-25,4.500000,4.500000,4.330000,4.330000,4.040020,1800,Training
2016-01-26,4.470000,4.470000,4.020000,4.260000,3.974708,3500,Training
2016-01-27,4.390000,4.390000,4.030000,4.270000,3.984038,1400,Training
2016-01-28,4.340000,4.470000,4.320000,4.450000,4.151984,1400,Training
2016-01-29,4.490000,4.500000,4.360000,4.360000,4.068012,3600,Training
2016-02-01,4.500000,4.500000,4.450000,4.490000,4.189304,2200,Training
2016-02-02,4.490000,4.500000,4.490000,4.490000,4.189304,1600,Training
2016-02-03,4.500000,4.500000,4.500000,4.500000,4.198636,200,Training
2016-02-04,4.500000,4.500000,4.490000,4.500000,4.198636,1300,Training
2016-02-05,4.500000,4.500000,4.500000,4.500000,4.198636,1000,Training
2016-02-08,4.500000,4.500000,4.490000,4.500000,4.198636,1200,Training
2016-02-09,4.480000,4.480000,4.280000,4.400000,4.105332,2800,Training
2016-02-10,4.500000,4.500000,4.480000,4.500000,4.198636,1200,Training
2016-02-11,4.490000,4.500000,4.490000,4.500000,4.198636,2600,Training
2016-02-12,4.480000,4.490000,4.010000,4.300000,4.012030,10700,Training
2016-02-16,4.300000,4.400000,4.000000,4.190000,3.909396,14100,Training
2016-02-17,4.380000,4.380000,4.380000,4.380000,4.086672,100,Training
2016-02-18,4.310000,4.380000,3.810000,3.990000,3.722790,12400,Training
2016-02-19,4.000000,4.110000,3.800000,4.050000,3.778772,16800,Training
2016-02-22,4.200000,4.200000,4.070000,4.070000,3.797433,1300,Training
2016-02-23,4.330000,4.330000,4.330000,4.330000,4.040020,1200,Training
2016-02-24,4.330000,4.330000,4.330000,4.330000,4.040020,0,Training
2016-02-25,4.340000,4.340000,4.210000,4.300000,4.012030,1800,Training
2016-02-26,4.270000,4.300000,4.200000,4.200000,3.918726,8400,Training
2016-02-29,4.300000,4.300000,4.170000,4.170000,3.890736,2200,Training
2016-03-01,4.180000,4.180000,4.180000,4.180000,3.900066,400,Training
2016-03-02,4.300000,4.300000,4.150000,4.280000,3.993370,4600,Training
2016-03-03,4.300000,4.300000,4.020000,4.020000,3.750781,3600,Training
2016-03-04,4.020000,4.020000,4.020000,4.020000,3.750781,0,Training
2016-03-07,4.020000,4.190000,4.020000,4.160000,3.881405,1700,Training
2016-03-08,4.160000,4.160000,4.160000,4.160000,3.881405,0,Training
2016-03-09,4.200000,4.200000,4.160000,4.160000,3.881405,1600,Training
2016-03-10,4.160000,4.160000,4.160000,4.160000,3.881405,0,Training
2016-03-11,4.260000,4.260000,4.070000,4.260000,3.974708,2300,Training
2016-03-14,4.220000,4.230000,4.220000,4.230000,3.946718,200,Training
2016-03-15,4.060000,4.150000,4.050000,4.150000,3.872075,2600,Training
2016-03-16,4.150000,4.150000,4.150000,4.150000,3.872075,0,Training
2016-03-17,4.150000,4.170000,4.030000,4.160000,3.881405,4100,Training
2016-03-18,4.180000,4.490000,4.120000,4.380000,4.086672,12600,Training
2016-03-21,4.130000,4.340000,3.990000,4.210000,3.928057,13400,Training
2016-03-22,4.020000,4.200000,4.000000,4.200000,3.918726,2300,Training
2016-03-23,4.020000,4.020000,3.660000,3.930000,3.666809,9600,Training
2016-03-24,4.010000,4.100000,3.930000,4.080000,3.806763,2600,Training
2016-03-28,4.010000,4.100000,3.760000,3.920000,3.657478,9700,Training
2016-03-29,4.030000,4.250000,3.810000,4.140000,3.862745,4900,Training
2016-03-30,4.040000,4.290000,4.040000,4.180000,3.900066,2000,Training
2016-03-31,4.250000,4.640000,4.250000,4.450000,4.151984,6900,Training
2016-04-01,4.450000,4.930000,4.450000,4.900000,4.571847,6700,Training
2016-04-04,4.850000,5.000000,4.520000,4.810000,4.487875,6100,Training
2016-04-05,4.880000,5.000000,4.770000,4.850000,4.525197,2900,Training
2016-04-06,4.910000,4.910000,4.860000,4.900000,4.571847,500,Training
2016-04-07,4.860000,4.860000,4.780000,4.830000,4.525005,900,Training
2016-04-08,4.770000,4.900000,4.570000,4.630000,4.337634,2900,Training
2016-04-11,4.610000,4.810000,4.560000,4.560000,4.272054,5800,Training
2016-04-12,4.710000,4.710000,4.700000,4.710000,4.412582,400,Training
2016-04-13,4.710000,4.710000,4.710000,4.710000,4.412582,0,Training
2016-04-14,4.750000,4.750000,4.710000,4.720000,4.421950,3600,Training
2016-04-15,4.570000,4.760000,4.540000,4.540000,4.253317,2000,Training
2016-04-18,4.550000,4.550000,4.020000,4.210000,3.944156,4400,Training
2016-04-19,4.430000,4.560000,4.350000,4.410000,4.131526,3500,Training
2016-04-20,4.250000,4.480000,4.220000,4.480000,4.197106,1100,Training
2016-04-21,4.600000,4.600000,4.540000,4.540000,4.253317,300,Training
2016-04-22,4.460000,4.620000,4.420000,4.620000,4.328266,1400,Training
2016-04-25,4.630000,4.630000,4.630000,4.630000,4.337634,300,Training
2016-04-26,4.550000,4.550000,4.240000,4.240000,3.972261,5000,Training
2016-04-27,4.400000,4.400000,4.170000,4.240000,3.972261,1600,Training
2016-04-28,4.280000,4.310000,4.170000,4.310000,4.037841,3700,Training
2016-04-29,4.120000,4.180000,3.860000,4.180000,3.916049,2600,Training
2016-05-02,4.180000,4.180000,4.180000,4.180000,3.916049,0,Training
2016-05-03,3.840000,4.120000,3.780000,4.120000,3.859838,900,Training
2016-05-04,4.080000,4.410000,4.080000,4.160000,3.897312,1900,Training
2016-05-05,4.090000,4.200000,4.050000,4.180000,3.916049,1900,Training
2016-05-06,4.170000,4.170000,4.110000,4.110000,3.850470,700,Training
2016-05-09,4.300000,4.300000,4.050000,4.100000,3.841101,4200,Training
2016-05-10,4.100000,4.100000,4.100000,4.100000,3.841101,0,Training
2016-05-11,3.950000,3.950000,3.950000,3.950000,3.700573,400,Training
2016-05-12,3.950000,3.950000,3.950000,3.950000,3.700573,0,Training
2016-05-13,3.870000,3.870000,3.870000,3.870000,3.625625,100,Training
2016-05-16,3.960000,3.960000,3.530000,3.530000,3.307095,12000,Training
2016-05-17,3.450000,3.530000,3.310000,3.350000,3.138461,6000,Training
2016-05-18,3.420000,3.420000,3.420000,3.420000,3.204041,500,Training
2016-05-19,3.350000,3.350000,3.350000,3.350000,3.138461,500,Training
2016-05-20,3.360000,3.440000,3.250000,3.320000,3.110355,3800,Training
2016-05-23,3.390000,3.440000,3.290000,3.350000,3.138461,3100,Training
2016-05-24,3.220000,3.440000,3.220000,3.350000,3.138461,4000,Training
2016-05-25,3.210000,3.490000,3.210000,3.490000,3.269621,2000,Training
2016-05-26,3.360000,3.570000,3.360000,3.440000,3.222778,5900,Training
2016-05-27,3.390000,3.560000,3.260000,3.560000,3.335200,5800,Training
2016-05-31,3.560000,3.690000,3.560000,3.680000,3.447623,3300,Training
2016-06-01,3.610000,3.760000,3.440000,3.650000,3.419517,4200,Training
2016-06-02,3.650000,3.670000,3.550000,3.550000,3.325832,900,Training
2016-06-03,3.610000,3.640000,3.610000,3.640000,3.410149,2200,Training
2016-06-06,3.690000,3.690000,3.630000,3.630000,3.400780,2200,Training
2016-06-07,3.590000,3.590000,3.510000,3.540000,3.316463,2200,Training
2016-06-08,3.540000,3.540000,3.530000,3.530000,3.307095,1000,Training
2016-06-09,3.530000,3.530000,3.530000,3.530000,3.307095,800,Training
2016-06-10,3.510000,3.530000,3.510000,3.530000,3.307095,700,Training
2016-06-13,3.680000,3.680000,3.520000,3.670000,3.438254,1300,Training
2016-06-14,3.670000,3.720000,3.510000,3.580000,3.353937,2000,Training
2016-06-15,3.530000,3.730000,3.510000,3.640000,3.410149,3500,Training
2016-06-16,3.980000,3.980000,3.790000,3.790000,3.550677,1300,Training
2016-06-17,3.940000,3.940000,3.830000,3.830000,3.588151,1900,Training
2016-06-20,3.840000,3.960000,3.840000,3.910000,3.663099,1000,Training
2016-06-21,3.910000,3.930000,3.870000,3.930000,3.681836,900,Training
2016-06-22,3.960000,3.960000,3.950000,3.950000,3.700573,900,Training
2016-06-23,4.020000,4.040000,3.960000,3.960000,3.709942,1100,Training
2016-06-24,4.020000,4.020000,3.960000,3.990000,3.738047,1700,Training
2016-06-27,4.000000,4.180000,3.950000,4.180000,3.916049,5600,Training
2016-06-28,4.330000,4.330000,3.960000,4.150000,3.887944,3500,Training
2016-06-29,3.960000,4.460000,3.960000,3.990000,3.738047,1300,Training
2016-06-30,4.000000,4.080000,3.960000,3.960000,3.709942,5500,Training
2016-07-01,3.870000,4.000000,3.870000,3.930000,3.681836,3700,Training
2016-07-05,3.930000,3.930000,3.930000,3.930000,3.681836,700,Training
2016-07-06,3.800000,4.090000,3.800000,4.090000,3.831733,1300,Training
2016-07-07,4.150000,4.150000,4.150000,4.150000,3.887944,500,Training
2016-07-08,4.150000,4.150000,4.070000,4.100000,3.841101,2500,Training
2016-07-11,4.100000,4.100000,4.100000,4.100000,3.841101,0,Training
2016-07-12,4.100000,4.100000,4.100000,4.100000,3.841101,0,Training
2016-07-13,4.100000,4.100000,4.100000,4.100000,3.841101,0,Training
2016-07-14,4.000000,4.250000,4.000000,4.200000,3.934787,1100,Training
2016-07-15,4.200000,4.200000,4.200000,4.200000,3.934787,0,Training
2016-07-18,4.300000,4.300000,4.110000,4.250000,3.981630,800,Training
2016-07-19,4.250000,4.250000,4.250000,4.250000,3.981630,0,Training
2016-07-20,4.250000,4.250000,4.250000,4.250000,3.981630,0,Training
2016-07-21,4.250000,4.250000,4.250000,4.250000,3.981630,0,Training
2016-07-22,4.250000,4.250000,4.250000,4.250000,3.981630,0,Training
2016-07-25,4.200000,4.250000,3.960000,4.000000,3.747416,5100,Training
2016-07-26,3.950000,3.960000,3.950000,3.960000,3.709942,600,Training
2016-07-27,3.960000,3.960000,3.960000,3.960000,3.709942,0,Training
2016-07-28,4.300000,4.300000,4.200000,4.200000,3.934787,700,Training
2016-07-29,4.100000,4.220000,4.100000,4.220000,3.953524,600,Training
2016-08-01,4.220000,4.220000,4.220000,4.220000,3.953524,0,Training
2016-08-02,4.170000,4.250000,4.100000,4.250000,3.981630,300,Training
2016-08-03,4.180000,4.250000,4.100000,4.250000,3.981630,2200,Training
2016-08-04,4.250000,4.250000,4.150000,4.160000,3.897312,700,Training
2016-08-05,4.100000,4.160000,4.080000,4.160000,3.897312,1100,Training
2016-08-08,4.140000,4.140000,4.140000,4.140000,3.878576,500,Training
2016-08-09,4.100000,4.160000,4.100000,4.140000,3.878576,600,Training
2016-08-10,4.100000,4.150000,4.100000,4.100000,3.841101,800,Training
2016-08-11,4.070000,4.130000,4.000000,4.060000,3.803627,8500,Training
2016-08-12,4.060000,4.060000,4.060000,4.060000,3.803627,0,Training
2016-08-15,4.010000,4.010000,3.750000,3.750000,3.513203,3700,Training
2016-08-16,3.750000,3.750000,3.750000,3.750000,3.513203,0,Training
2016-08-17,3.750000,3.750000,3.750000,3.750000,3.513203,0,Training
2016-08-18,3.750000,3.750000,3.750000,3.750000,3.513203,0,Training
2016-08-19,3.750000,3.750000,3.750000,3.750000,3.513203,0,Training
2016-08-22,3.900000,4.290000,3.510000,3.510000,3.288357,139100,Training
2016-08-23,3.500000,3.720000,3.260000,3.480000,3.260252,74700,Training
2016-08-24,3.440000,3.780000,3.420000,3.550000,3.325832,4200,Training
2016-08-25,3.550000,3.700000,3.350000,3.490000,3.269621,17700,Training
2016-08-26,3.630000,3.630000,3.120000,3.540000,3.316463,16700,Training
2016-08-29,3.560000,3.560000,3.340000,3.540000,3.316463,2800,Training
2016-08-30,3.650000,3.650000,3.350000,3.540000,3.316463,9000,Training
2016-08-31,3.420000,3.620000,3.420000,3.620000,3.391411,8800,Training
2016-09-01,3.650000,3.660000,3.620000,3.660000,3.428886,3700,Training
2016-09-02,3.430000,3.670000,3.410000,3.640000,3.410149,4700,Training
2016-09-06,3.510000,3.680000,3.270000,3.450000,3.232146,12700,Training
2016-09-07,3.450000,3.450000,3.350000,3.350000,3.138461,2900,Training
2016-09-08,3.390000,3.450000,3.180000,3.440000,3.222778,10600,Training
2016-09-09,3.440000,3.570000,3.370000,3.570000,3.344568,28700,Training
2016-09-12,3.570000,3.570000,3.340000,3.360000,3.147829,11700,Training
2016-09-13,3.380000,3.500000,3.350000,3.490000,3.269621,2400,Training
2016-09-14,3.280000,3.500000,3.280000,3.470000,3.250883,7200,Training
2016-09-15,3.440000,3.450000,3.400000,3.400000,3.185304,3500,Training
2016-09-16,3.400000,3.480000,3.240000,3.240000,3.035407,9400,Training
2016-09-19,3.260000,3.440000,3.250000,3.250000,3.044776,17200,Training
2016-09-20,3.360000,3.400000,3.350000,3.370000,3.157198,2400,Training
2016-09-21,3.370000,3.420000,3.310000,3.310000,3.100986,1800,Training
2016-09-22,3.300000,3.410000,3.300000,3.300000,3.091618,1500,Training
2016-09-23,3.370000,3.430000,3.370000,3.430000,3.213409,2100,Training
2016-09-26,3.360000,3.430000,3.310000,3.420000,3.204041,3300,Training
2016-09-27,3.420000,3.460000,3.340000,3.440000,3.222778,4000,Training
2016-09-28,3.420000,3.450000,3.370000,3.370000,3.157198,1800,Training
2016-09-29,3.420000,3.420000,3.060000,3.260000,3.054144,6600,Training
2016-09-30,3.320000,3.320000,3.240000,3.240000,3.035407,3400,Training
2016-10-03,3.300000,3.310000,3.240000,3.300000,3.091618,2300,Training
2016-10-04,3.350000,3.450000,3.210000,3.440000,3.222778,10100,Training
2016-10-05,3.390000,3.390000,3.260000,3.260000,3.054144,2100,Training
2016-10-06,3.360000,3.400000,3.270000,3.270000,3.063513,2400,Training
2016-10-07,3.350000,3.350000,3.330000,3.330000,3.119724,3100,Training
2016-10-10,3.390000,3.390000,3.300000,3.300000,3.091618,2700,Training
2016-10-11,3.350000,3.500000,3.350000,3.490000,3.269621,9800,Training
2016-10-12,3.490000,3.490000,3.350000,3.420000,3.204041,1800,Training
2016-10-13,3.500000,3.840000,3.500000,3.580000,3.353937,8900,Training
2016-10-14,3.770000,3.780000,3.760000,3.780000,3.541308,1100,Training
2016-10-17,3.900000,4.650000,3.650000,3.750000,3.513203,14800,Training
2016-10-18,4.000000,4.650000,3.850000,4.050000,3.794259,8600,Training
2016-10-19,3.810000,4.050000,3.800000,3.950000,3.700573,3200,Training
2016-10-20,4.150000,4.150000,4.000000,4.000000,3.747416,3000,Training
2016-10-21,4.100000,4.100000,3.860000,3.860000,3.616256,1400,Training
2016-10-24,4.150000,4.150000,3.910000,4.150000,3.887944,6800,Training
2016-10-25,4.150000,4.300000,4.150000,4.250000,3.981630,4600,Training
2016-10-26,3.410000,4.300000,3.410000,4.150000,3.887944,3800,Training
2016-10-27,4.150000,4.150000,4.150000,4.150000,3.887944,0,Training
2016-10-28,4.150000,4.150000,4.150000,4.150000,3.887944,0,Training
2016-10-31,4.150000,4.250000,3.700000,4.050000,3.794259,4000,Training
2016-11-01,3.520000,3.950000,3.520000,3.850000,3.606888,2600,Training
2016-11-02,3.850000,3.850000,3.850000,3.850000,3.606888,0,Training
2016-11-03,3.600000,4.300000,3.600000,4.200000,3.934787,1800,Training
2016-11-04,3.800000,3.800000,3.800000,3.800000,3.560045,500,Training
2016-11-07,3.800000,3.800000,3.800000,3.800000,3.560045,0,Training
2016-11-08,3.850000,3.970000,3.850000,3.900000,3.653731,1100,Training
2016-11-09,4.350000,4.350000,3.800000,4.000000,3.747416,1100,Training
2016-11-10,3.600000,3.700000,3.450000,3.700000,3.466360,3300,Training
2016-11-11,3.600000,3.650000,3.500000,3.650000,3.419517,1200,Training
2016-11-14,3.690000,3.700000,3.660000,3.700000,3.466360,1000,Training
2016-11-15,3.700000,3.700000,3.700000,3.700000,3.466360,0,Training
2016-11-16,3.750000,3.810000,3.750000,3.810000,3.569414,4800,Training
2016-11-17,3.850000,3.850000,3.850000,3.850000,3.606888,200,Training
2016-11-18,3.650000,3.800000,3.650000,3.800000,3.560045,500,Training
2016-11-21,4.000000,4.000000,4.000000,4.000000,3.747416,600,Training
2016-11-22,4.000000,4.000000,3.750000,3.850000,3.606888,1000,Training
2016-11-23,3.700000,4.000000,3.700000,3.900000,3.653731,19000,Training
2016-11-25,3.900000,3.900000,3.900000,3.900000,3.653731,0,Training
2016-11-28,4.000000,4.000000,3.980000,4.000000,3.747416,1100,Training
2016-11-29,4.000000,4.000000,3.750000,3.750000,3.513203,800,Training
2016-11-30,4.000000,4.000000,4.000000,4.000000,3.747416,500,Training
2016-12-01,4.000000,4.000000,3.750000,3.760000,3.522571,4000,Training
2016-12-02,3.950000,3.950000,3.950000,3.950000,3.700573,500,Training
2016-12-05,3.950000,4.000000,3.750000,4.000000,3.747416,1700,Training
2016-12-06,3.950000,3.950000,3.850000,3.850000,3.606888,800,Training
2016-12-07,3.950000,4.000000,3.850000,4.000000,3.747416,1300,Training
2016-12-08,3.900000,4.000000,3.850000,3.850000,3.606888,1600,Training
2016-12-09,3.900000,4.000000,3.750000,3.950000,3.700573,1600,Training
2016-12-12,3.950000,3.950000,3.720000,3.720000,3.485097,2900,Training
2016-12-13,3.750000,3.900000,3.750000,3.900000,3.653731,1000,Training
2016-12-14,4.050000,4.050000,3.900000,3.950000,3.700573,8600,Training
2016-12-15,4.050000,4.050000,4.050000,4.050000,3.794259,600,Training
2016-12-16,3.950000,4.050000,3.900000,3.900000,3.653731,1100,Training
2016-12-19,3.950000,3.950000,3.860000,3.860000,3.616256,1000,Training
2016-12-20,4.050000,4.050000,3.990000,3.990000,3.738047,2000,Training
2016-12-21,4.050000,4.050000,3.800000,3.800000,3.560045,1400,Training
2016-12-22,3.950000,3.950000,3.670000,3.670000,3.438254,1200,Training
2016-12-23,3.980000,3.980000,3.980000,3.980000,3.728679,900,Training
2016-12-27,3.900000,3.900000,3.750000,3.750000,3.513203,1900,Training
2016-12-28,3.750000,3.800000,3.750000,3.800000,3.560045,500,Training
2016-12-29,3.950000,3.950000,3.930000,3.930000,3.681836,700,Training
2016-12-30,3.950000,4.200000,3.950000,4.100000,3.841101,50400,Training
2017-01-03,4.050000,4.200000,4.050000,4.100000,3.841101,9900,Training
2017-01-04,4.150000,4.200000,4.100000,4.100000,3.841101,4600,Training
2017-01-05,4.170000,4.170000,3.850000,3.850000,3.606888,7000,Training
2017-01-06,4.100000,4.100000,4.100000,4.100000,3.841101,1000,Training
2017-01-09,4.200000,4.350000,3.950000,3.950000,3.700573,6900,Training
2017-01-10,4.050000,4.050000,3.950000,4.050000,3.794259,4900,Training
2017-01-11,4.050000,4.050000,4.050000,4.050000,3.794259,0,Training
2017-01-12,3.900000,3.900000,3.850000,3.850000,3.606888,1800,Training
2017-01-13,4.050000,4.050000,3.950000,3.950000,3.700573,4800,Training
2017-01-17,4.000000,4.050000,3.950000,4.000000,3.747416,13200,Training
2017-01-18,3.950000,3.980000,3.950000,3.980000,3.728679,2100,Training
2017-01-19,4.050000,4.050000,4.000000,4.000000,3.747416,5400,Training
2017-01-20,3.930000,4.030000,3.750000,3.750000,3.513203,14400,Training
2017-01-23,3.850000,3.850000,3.850000,3.850000,3.606888,1300,Training
2017-01-24,3.850000,3.950000,3.850000,3.880000,3.634993,10900,Training
2017-01-25,3.880000,3.880000,3.880000,3.880000,3.634993,0,Training
2017-01-26,3.750000,3.750000,3.610000,3.650000,3.419517,9500,Training
2017-01-27,3.700000,3.700000,3.700000,3.700000,3.466360,2700,Training
2017-01-30,3.710000,3.750000,3.700000,3.700000,3.466360,4500,Training
2017-01-31,3.650000,3.750000,3.650000,3.750000,3.513203,3300,Training
2017-02-01,3.750000,3.810000,3.750000,3.800000,3.560045,2900,Training
2017-02-02,3.850000,3.850000,3.850000,3.850000,3.606888,500,Training
2017-02-03,3.850000,3.850000,3.850000,3.850000,3.606888,1400,Training
2017-02-06,3.850000,3.870000,3.650000,3.650000,3.419517,2300,Training
2017-02-07,3.660000,3.660000,3.660000,3.660000,3.428886,300,Training
2017-02-08,3.700000,3.700000,3.700000,3.700000,3.466360,300,Training
2017-02-09,3.700000,3.700000,3.700000,3.700000,3.466360,0,Training
2017-02-10,3.750000,4.000000,3.700000,3.750000,3.513203,4000,Training
2017-02-13,3.710000,3.710000,3.710000,3.710000,3.475728,200,Training
2017-02-14,3.740000,4.200000,3.700000,3.950000,3.700573,21700,Training
2017-02-15,3.850000,4.000000,3.850000,3.900000,3.653731,21900,Training
2017-02-16,3.750000,3.890000,3.700000,3.890000,3.644362,1500,Training
2017-02-17,3.750000,3.900000,3.750000,3.900000,3.653731,900,Training
2017-02-21,3.750000,3.950000,3.600000,3.630000,3.400780,8300,Training
2017-02-22,3.750000,3.900000,3.750000,3.800000,3.560045,2700,Training
2017-02-23,3.800000,3.800000,3.800000,3.800000,3.560045,0,Training
2017-02-24,3.800000,3.800000,3.800000,3.800000,3.560045,0,Training
2017-02-27,4.100000,4.100000,3.950000,4.000000,3.747416,6600,Training
2017-02-28,3.850000,3.850000,3.850000,3.850000,3.606888,400,Training
2017-03-01,3.900000,3.900000,3.750000,3.750000,3.513203,1500,Training
2017-03-02,3.750000,3.750000,3.700000,3.750000,3.513203,4600,Training
2017-03-03,3.750000,3.750000,3.750000,3.750000,3.513203,1300,Training
2017-03-06,3.750000,3.750000,3.400000,3.600000,3.372674,9200,Training
2017-03-07,3.700000,3.700000,3.700000,3.700000,3.466360,300,Training
2017-03-08,3.850000,3.850000,3.710000,3.800000,3.560045,1800,Training
2017-03-09,3.750000,3.750000,3.750000,3.750000,3.513203,400,Training
2017-03-10,3.700000,3.700000,3.700000,3.700000,3.466360,400,Training
2017-03-13,3.700000,3.750000,3.650000,3.650000,3.419517,2500,Training
2017-03-14,3.650000,3.650000,3.650000,3.650000,3.419517,0,Training
2017-03-15,3.950000,3.950000,3.860000,3.950000,3.700573,8100,Training
2017-03-16,3.950000,3.950000,3.950000,3.950000,3.700573,300,Training
2017-03-17,3.950000,4.000000,3.900000,4.000000,3.747416,2100,Training
2017-03-20,3.850000,3.850000,3.750000,3.750000,3.513203,900,Training
2017-03-21,3.950000,3.950000,3.900000,3.950000,3.700573,1700,Training
2017-03-22,3.800000,3.800000,3.700000,3.700000,3.466360,1400,Training
2017-03-23,3.660000,3.900000,3.660000,3.900000,3.653731,900,Training
2017-03-24,3.660000,3.900000,3.660000,3.900000,3.653731,2900,Training
2017-03-27,3.750000,3.750000,3.750000,3.750000,3.513203,500,Training
2017-03-28,3.800000,3.850000,3.700000,3.700000,3.466360,800,Training
2017-03-29,3.850000,3.850000,3.850000,3.850000,3.606888,2700,Training
2017-03-30,3.700000,4.000000,3.700000,4.000000,3.747416,3800,Training
2017-03-31,4.000000,4.030000,3.950000,4.000000,3.747416,8000,Training
2017-04-03,3.850000,3.850000,3.750000,3.750000,3.513203,1400,Training
2017-04-04,4.000000,4.000000,3.850000,3.850000,3.606888,2100,Training
2017-04-05,3.950000,3.950000,3.810000,3.850000,3.606888,1200,Training
2017-04-06,3.900000,4.000000,3.900000,3.900000,3.653731,3200,Training
2017-04-07,4.000000,4.000000,3.950000,3.980000,3.728679,3100,Training
2017-04-10,3.950000,4.000000,3.950000,3.980000,3.728679,1400,Training
2017-04-11,4.000000,4.030000,3.800000,3.800000,3.578026,5000,Training
2017-04-12,3.800000,4.000000,3.800000,3.800000,3.578026,1600,Training
2017-04-13,3.800000,3.800000,3.800000,3.800000,3.578026,600,Training
2017-04-17,3.700000,3.950000,3.700000,3.850000,3.625105,2700,Training
2017-04-18,3.700000,3.750000,3.700000,3.700000,3.483867,3900,Training
2017-04-19,3.700000,3.700000,3.700000,3.700000,3.483867,0,Training
2017-04-20,3.700000,3.950000,3.650000,3.800000,3.578026,3700,Training
2017-04-21,3.850000,3.850000,3.850000,3.850000,3.625105,1100,Training
2017-04-24,3.750000,3.750000,3.750000,3.750000,3.530946,400,Training
2017-04-25,3.750000,3.750000,3.750000,3.750000,3.530946,0,Training
2017-04-26,3.860000,3.860000,3.850000,3.850000,3.625105,1500,Training
2017-04-27,3.850000,3.850000,3.850000,3.850000,3.625105,0,Training
2017-04-28,3.900000,3.950000,3.900000,3.950000,3.719263,1000,Training
2017-05-01,3.880000,3.900000,3.650000,3.850000,3.625105,2800,Training
2017-05-02,3.650000,3.750000,3.650000,3.700000,3.483867,4800,Training
2017-05-03,3.700000,3.700000,3.700000,3.700000,3.483867,200,Training
2017-05-04,3.750000,3.750000,3.700000,3.730000,3.512114,6200,Training
2017-05-05,3.850000,3.850000,3.750000,3.800000,3.578026,900,Training
2017-05-08,3.800000,3.800000,3.800000,3.800000,3.578026,0,Training
2017-05-09,3.760000,3.760000,3.750000,3.750000,3.530946,800,Training
2017-05-10,3.750000,3.750000,3.750000,3.750000,3.530946,0,Training
2017-05-11,3.650000,3.700000,3.650000,3.650000,3.436788,2000,Training
2017-05-12,3.650000,3.650000,3.550000,3.550000,3.342629,500,Training
2017-05-15,3.600000,3.630000,3.550000,3.600000,3.389708,6800,Training
2017-05-16,3.730000,3.730000,3.700000,3.700000,3.483867,800,Training
2017-05-17,3.700000,3.700000,3.700000,3.700000,3.483867,0,Training
2017-05-18,3.700000,3.700000,3.700000,3.700000,3.483867,600,Training
2017-05-19,3.650000,3.750000,3.600000,3.750000,3.530946,5000,Training
2017-05-22,3.700000,3.750000,3.700000,3.700000,3.483867,1000,Training
